plylstSeq,title,tag,like,songIds
414071742,80년대 Rock명곡 (부제: 음감실이 그립다), #Rock #록 #80년대 #하드록 #헤비메탈 #추억 #회상 #스프레이 #음감실 #LP ,987,2695068 258987 797090 268522 5653074 610223 459358 359326 835075 3087602 267346 30720087 803143 2695067 927317 257819 31131857 886666 1660951 1429051 835073 256189 8145599 384735 5454623 1897310 5476080 258979 267343 934339 31399657 1897320 7907004 1874743 930880 3087568 262020 772085 620243 106755689 31409454 354940 1429055 772089 827989 803145 408868 5476082 662487
457826300,출근길 발걸음을 가볍게! 통통튀는 팝 펑크, #출근 #펑크 #2010년대 #록 #월요일 #해외록 #밴드 #신나는 #팝 #에너지 ,698,4710904 3699138 3450559 3357752 21775657 32005177 5553501 6350278 8137958 32202655 3958590 5141062 104518549 28786226 5108783 32030791 5800990 4271556 29501590 30981797
456852997,꼭 들어야 할 1980년대 한국 록, #록 #1980년대 #7080 #명곡 #국내 #가요 #필청곡 #추억 ,90,90350 4539878 533038 1839485 3592083 535191 532906 1726825 53965 76727 535220 68154 86615 49012 4336787 1768527 66253 47907 1002127 730638
493900668,애니메이션 오프닝 재질의 J-POP 플레이리스트, #JPOP #애니메이션 #만화 #오프닝 #신나는 #댄스 #dance #록메탈 #Rock ,137,31485318 5730905 2141215 8239341 33088265 31756536 3566393 30085878 32846302 31758383 32229078 1622140 33424279 31165607 30126051 31223228 30608580 32262439 32514671 7940250
467983760,따뜻한 코코아 한잔과 차분한 휴식같은 음악, #차분한 #카페 #쌀쌀한 #여유 #힐링 #휴식 #잔잔한 #어쿠스틱 #포크 #락 ,1773,31928953 32547394 20438775 32041223 32387937 18451621 31134428 30572752 30630890 30527141 32041484 18211366 30601077 21982704 21999901 32126802 8200566 833979 21999586 32040294 530258 780959 22612575 30037675 31656888 30359140 30630638 21961095 31999915 5833495 30038364 30906088 545258 32021770 30000891 1760476 30694145
509764487,청춘 미드 재질의 산뜻한 Alternative pop, #청춘 #얼터너티브 #하이틴 #산뜻한 #락 #기분좋은 #피크닉 #외출 ,666,33735163 35540864 33403519 33375243 34235298 34963567 33556264 33421260 32407876 34872170 33528859 34854050 34573902 33129069 32992466 22727764 33726724 4791287 34742954 34824439 34811591 35056468 34573762 34743264 34079710 34142013 33960277 33101777 107685071 34839257 34808060 35023881 34991958 35254235 33698047
458290130,"한국 록을 꽃피운 전설, 전인권", #전인권 #명곡 #록 #국내록 #들국화 #따로또같이 #추억 #회상 #싱어송라이터 #스트레스 ,109,1839209 1839484 1839485 1839208 1839490 443516 2974995 1839507 1839488 1002107 443517 1839513 443515 37431 4340423 1839211 1839516 443521 37421 1839210
521751013,"어느 늦은 밤, 마음을 일렁이게 하는 사운드", #밤 #새벽 #한라산 #참이슬 #플레이리스트 #얼터너티브 #Pop #Rock #센치한 #감성 ,81,33335284 33280232 33312021 33903843 33281954 35618336 34009584 32883894 32676138 33972358 35665010 35463778 30621501 33608104 30561146 30282569 35398495 32179429
523694548,"듣다보면 천천히 스며들게 되는, 영화 같은 넬 노래 모음", #넬 #밴드 #휴식 #위로 #새벽감성 #이별 #공허 #외로움 #록 ,15,35503549 1883446 1454592 466093 466094 1881823 1454590 623074 4478169 35981789 9608260 1883448 7958571 3765798 4478173 33887567 1454597
511257553,초여름 향수를 일으키는 얼터너티브 팝/락, #MCR #여름 #드라이브 #락 #록 #Rock ,118,3036572 3036574 33720761 1682973 339869 34948320 5611297 30748507 30453628 32029465 1485687 31168105 5055342 2603358 32523313
483737287,강추~ 이거 하나면 락인싸 되는 명곡 모음집., #락 #메탈 #하드락 #헤비메탈 ,70,265337 31745018 2002254 487627 1477959 261692 4169636 4052630 1202632 1199280 324606 4118346 3843918 32964038 3820185 364716 1660951 1606332 1853852 1785356 520096 1809470 500812 269427 374939 319242 359893 2223648 1782370 258401 2348993 1588573 2206779 1519415 333551 468430 2741476 4359537 808604 6943106 18203901 269553 12824338 1016687 5378660 613448 404603 224268 407357 5653074
523858876,미라클모닝, #아침 #출근송 #굿모닝 #노동요 #외힙 #걸그룹 #락 #출근 #Rock #힙합 ,2,36137552 12156927 35802394 35613691 31933598 34803591 1114535 35634069 34297996 31611396 31092557 31600660 8258098 31095754 36170266 33565474 463694 358272 384792 36265640 33571477 31156050 1492297 3011176 30334753 550777 35891602 11697357 106783574 31227092 9646405 626696 32793901 36370209 2901819 34595188 36411336 35716386 1925832 36305504 35929406 30057175
457580114,여름 바캉스&운동에 곁들이는 신나는 음악, #바캉스 #여름 #드라이브 #해변 #시원한 #운동 #해외팝 #락 #거북목탈출유발 #내적댄스 ,24,36467631 36394195 36379001 36309447 36074074 36023714 35950791 35823669 34725419 35634262 32939046 30049273 35512058 35505711 35460069 35472916 35400383 35408191 35388371 35371300 35363141 32314011 35282757 35263715 35072057 34982831 34826049 34836243 34699978 482954 34699985 32174070 34591556 34555316 31069602 34347606 34356525 34224657 3493969 34087515 33991272 33971063 33903576 33464805 620079 33655994 33398835 33558492 33572510 33537863
518090232,서태지 베스트 앨범, #서태지 #서태지와아이들 #댄스 #힙합 #락 #90년대 ,9,88794 2097631 509599 2212593 50011 50012 91471 55543 50018 88790 64311 64313 2212594 5414970 55544 50014 91470 58523 88789 88792 509601 58517 64312 50016 509604 88795 2212595 2212598 79367 509606 68266 5408677 5419221 2212596 2212600 79372 50015 58516 55546 55548
452043337,런던 여행 중 카페 투어 하면서 듣고 싶은 트렌디 음악 리스트, #여행 #카페 #커피 #힙한 #트렌디 #추억 #런던 #매력적인 #팝 #락 ,838,24223352 31366754 20804432 31456839 31029454 31445997 31452735 31292416 24155246 31453379 30950768 31428820 31440587 31430932 31448223 24150924 22526203 31450308 21984158 31458987 24150327 24159215 31259426 31311082 31304075 31447723
426471766,락 발라드 모음, #락 #발라드 #락발라드 ,59,360748 360865 626461 389323 865838 1668033 803148 322063 261645 375080 662453 1523242 3441609 1018215 628891 3069227 728084 731112 255287 1279877 695419 258966 3586696 3586702 5093733 1425807 325775 649302 1586328 381944 238004 339150 259960 4893416 253387 374997 797095 374996 734786 3544753 1333017 258987 772339 331339 494822 265394 1554571 628892 258682 1018221
422745989,록매니아라면 꼭 들어봐야 할 Classic Rock, #Rock #레전드 #참이슬 #명곡 #classicrock #올드록 #올드팝 #LP바 #록 #추억 ,2292,731112 4169636 11145707 3087601 8055420 30277738 343515 651600 1429055 386854 1660951 3087602 459358 394462 1048016 8094604 674492 1549415 341123 8012145 8012147 274360 32589851 646175 978999 11135701 1612617 2959903 1542823 106813567 354507 813700 4752250 249692 649298 1326338 3347826 1085544 3574081 258169 1897310 1514330 886340 5454625 31970093 607595 1139549 731110 3633540 260775
486763866,"❥ 공연의 왕, 어린왕자 이승환.", #이승환 #락 #밴드 #추천 #신나는 #추억 ,32,27540 531490 1490825 27541 34283295 51976 2118735 531483 51977 532083 109284 103822 1490822 531488 51981 35665455 532089 618776 63706 531487 532091 531489 63702 70950 2118739 71995 84301 63699 48914 81799 449154 31184485 609419 81790 7860145 3566737 609483 449161 316561 600207 316563 449177 316572 600905 1733070 600166 2695565 1758645 1853024 32094570
457915169,하루를 마무리하며 듣는 편안한 감성 록, #편안한 #록 #밤 #2010년대 #해외록 #나른한 #침대 ,355,7948840 24736956 8033709 30521011 7897357 5576725 12094789 30564431 31517526 31456834 31129699 30266012 31167222 545258 31863286 4273969 4600607 30400700 30414469 7897360
455316754,락찔이라도 사랑이 하고싶어, #락 #감성 #록 #로큰롤 #블루스 ,12,5654290 290436 623619 379419 379416 312767 5656427 5656425 362621 772218 322680 343516 8055372 8055445 1113010
486079438,제대로 노라조~!, #노라조 #조빈 #원흠 #이혁 #댄스 #락 #남성듀오 #코믹 ,13,33978775 31255268 1964790 33071492 4608891 2650367 897508 2650360 2218552 31930276 3598810 5595872 4316829 1591139 2650370 31628141 2650358 3791294 1964792 897514 1964793 897507 3598820 1591133 2956355 2650359
457915154,"그 시절, 여름의 낭만이 담긴 빈티지 록", #1980년대 #여름 #록 #소프트록 #추억 #명곡 #휴가 #태양 #바다 #더위 ,7,31790756 32216777 35051003 4221634 35187334 8179488 792327 1415554 652767 627668 3439192 256190 616443 27005360 31250290 1097258 9830673 32188673 862588 649821
457826239,LA에서 발원한 글램 메탈 명곡 모음, #LA메탈 #글램메탈 #1980년대 #록 #헤비메탈 #메탈 #헤어메탈 #명곡 #스트레스 ,53,1528532 796435 517634 311189 1324267 792818 381165 24143016 258979 456972 31409454 797092 865837 3602864 668534 4224699 607595 30865550
457826227,"익숙한 멜로디, 놓치면 아까운 명곡", #1980년대 #명곡 #록 #인디록 #뉴웨이브 #얼터너티브 #과거 #추억 ,92,517635 258987 459358 1465910 1593397 2254243 1660951 1146981 258957 1318974 384732 1876898 7989605 1583912 5591368 1047757 1594850 1281385 779935
101566985,사랑했었던 사람들을 위한 노래, #락 ,9876,3919300 2678088 2360588 3801607 1618996 2232959 3966834 2142749 3862861 3855154 4022601 4022604 3815167 3356264 5398990 1491170 4835822 622112 3567313 2983509 3441358 1774117 4312540 3709558 3953196 2966394 2000302 4021975 3482051 4026532 2720271 2016051 3627942 3137054 5545022 4762371 3651262 3714477 3802936 3907677 4003252 2299248 3568454 3893169 4054905 3550142 1875801 3987104 3570630 852243
513654418,에너지 폭발! 운동을 위한 신나는 락, #운동 #락 #신나는 #드라이브 #기분전환 ,13,5827546 261507 30976732 33873931 32985238 1716312 30576562 1562676 30406717 32780300 30325915 2342380 33452744 3166663 33703682 1878904 34877722 31970080 33516630 1518619
491423353,듣기만 해도 가슴이 웅장해지는 해외 락 음악들, #락 #웅장 #밴드 ,39,1888977 1136937 3785995 3087610 1485505 3602870 3271139 3271140 389323 2712165 2531788 1663623 1876897 1876902 728084 1268964 4344478 265329 265332 1114445 4754397 268358 250833 30561146 886343 4619083 8055397 8055346
514686998,듣자마자 잠 깨는 노래들 모음, #잠깨는 #시끄러운 #졸릴때 #공부 #록 #공부할때 ,15,8280568 33903433 33978775 30764790 4710910 31969026 32586851 5553507 5760116 5754838 1883441 2140978 32115576 32978341 31224317 30338500 2228949 897514 1172576 30227238 5553505 31481701 32979567 2677347 32646938 31561972 4232200 2770511 3149167 31149437
506145955,영화 속 주인공이 된 듯한 잔잔한 팝송 띵곡들, #잔잔한 #감성 #휴식 #무드 #팝송 #멜로디 #일렉트로 #락 #데이트할때 #리드미컬한 ,13,31879363 32580349 32341685 33051638 32975019 33632353 32046762 32374555 32341683 31447887 31933345 31859202 33301078 32012512 31556224 31930052 31581841 31771357 33100113 31948460 31827535 32769073 30234208 31656328 31676101 20431048 31808969 31641628 21982708 31169737 32047907 31534559 31136882 31412619 32314791 33749338 31151149
438961766,Radiohead 라디오헤드는 ❤️사랑 입니다 라디오헤드 입문서 :)), #라디오헤드 #Radiohead #락 ,45,31560873 30487695 30487696 255191 255202 259397 259398 259400 259401 259402 259406 265329 265331 265333 265337 1054111 1054113 1054114 1054118 22348 22350 1048119 462906 462914 462917 462919 1784455 1784457 1784458 1784459 1784461 1784462 30037762 3343375 3343377 8173336 8173337 8173346 887736 8180417
472540905,"LP로 듣고싶은, 빛바랜 빈티지 느낌의 음악", #빈티지 #향수 #낭만적인 #분위기있는 #휴식 #힐링 #락 #LP #LP바 ,4543,32374559 4271210 30921343 30253901 32274572 2670955 32201339 4688537 4779721 7922144 530252 31996304 30924814 31812033 5186083 20422735 32088474 31667767 653930 30316734 31174759 8208594 30916630 31093965 1796062 32158883 1814102 31863286 30281460 31452029 30260180 2630453 3564827 28166110 5948289 268935 31809848 11197884 11887637 31068477
457823845,"아무것도 하기 싫은 날, 뒹굴뒹굴 인디록", #록 #뒹굴뒹굴 #국내록 #인디 #밴드 #집 #내방 #인디록 #집콕 ,579,34055256 30117197 33715016 31726704 31469283 31485890 4106125 30042921 31666421 32282505 30444668 5385973 30336372 31374994 30419715 31465646 31776584 32324000 30022084 31671468 31298313 2720266
523754575,PITTA 강형호 콘서트 BE FREE 셋리, #PITTA #강형호 #락 ,21,265329 34235515 36380618 36380616 2951898 454476 25149 1285008 34235517 3917234 34235514 2979490 390768 271505 36380617 36380615 36380619
523573717,”미치도록 좋은 새벽 감성 올드 락/팝“, #감성 #락 #레트로한 #밤새벽 #새벽의 #Rock #popsong #드라이빙 #분위기를 #기타 ,10,36423720 261639 687440 258957 33148264 2531788 714146 30277738 339936 1326334 3271075 32130148 308606 261700 261645 5408548 804411 31812926 8055410 1182326 359325 3087610 8055420 261692 258966 261643 8055393
519409606,❥락덕들은 인정할 내맘대로 고른 역대 최고의 기타 리프 명곡 !, #유명한 #기타리프 #밴드 #드라이브 #락 #신나는 #레전드 #명곡 #기분전환 #기타 ,27,651600 5055359 4680499 258987 459358 32708923 259583 1586034 8118248 249692 500818 6834993 886342 7867570 2601967 618200 22767664 4265096 2901604 106742679 32589836 517635 520096 824802 905070 35477988 772196 32964038 4694001 3152382 8055471 837258 405981 934348 3579881 928242 888960 351517 265337 429261 5602356 252124 5654528 260775 12172058 1760036 31790750 803875 33653685 4169638
407015156,해외 락 입문서, #락 #기분전환 #운동할때 #드라이브 #러닝 ,541,492331 339874 1016496 364716 3596195 5559463 450666 404603 8055424 8044318 1426548 7997163 1136937 7980273 7935531 1807043 1616020 7903746 459358 5729256 5772708 5765295 1564784 5650927 1202631 835635 2697166 5639420 1076575 5638066 415767 1265405 527003 1318820 1596119 5611289 375557 1809473 359324 1114442 374947 3049649 354635 1876337 451978 1596593 333551 1506353 1138667
495029800,바람을 느껴봐! 드라이브 컨트리 뮤직, #컨트리 #드라이브 #팝 #록 #바람 #기분전환 #시원한 #스트레스 ,83,36239698 32964501 33808430 33390065 106730193 33441692 33961725 3977386 33493776 33453041 34134749 30100644 33536667 33505309 30845692 32818232 33399380 33681665 34417040 33277775
457826232,영화와 함께 기억하는 록 사운드, #1980년대 #록 #영화음악 #사운드트랙 #OST #영화삽입곡 #추억 #명곡 ,45,249692 31367283 258987 930880 359325 30485906 3963210 11135701 620076 292686 30407432 927317 326353 27005367 22920120 381341 11655133 1017136 1364209 1562732
497931440,쉽게 질리지 않는 영국밴드 음악, #영국밴드 #기분전환 #락 #스트레스 #드라이브 #시원한 #여행 #신나는 #활력 ,15,9640348 4433403 1285001 261691 3087616 259397 8230602 261700 450677 1459736 3502261 31430279 8233848 354280 4225903 1136937 3087601 343520 3362196 9622444 268355 3049654 5650825 2002254 1177090 357000 775021 271013 652297
457915157,무대 장악하는 댄스! 춤추기 좋은 록 멜로디, #록 #신나는 #1980년대 #밴드 #팝록 #신스팝 #뉴웨이브 #댄스 #흥겨운 ,142,4180167 32006057 4297566 646893 2360964 803791 1522939 669034 934339 898073 396832 733271 31391361 8021702 4885275 517635 24139285 649089 404147 31891707
517783127,감성을 자극하는 브릿팝ㅣ얼터너티브 락, #Rock #브릿팝 #오아시스 #The1975 #콜드플레이 #락 #모던락 #얼터너티브 #밴드 #해외락 ,12,261692 308606 351520 31456843 32612775 31456834 2925552 5387460 3876993 259397 31745022 351515 261700 308610 1285002 1285001 487632 35374475 32595633 31456839 337202 842115 337201 1865791 1914397 1914396 5387461 261695 261690 339936 1138668 259398 265337 8018711 1199280 4265101 775021 775024 8018715 31456835 2264460 337199 7962694 331195 261691 2722907 351512 775017 775018
513560575,내가 사랑한 한국 노래 (인디 위주), #한국노래 #인디 #록 #힙합 #감성 ,102,36222706 33031450 33461768 32493397 35963820 32289088 36081064 33093357 34563500 30897363 2989351 8120663 35690843 34100775 31049895 33284452 32794652 33061995 32840807 32388004 35782324 30784186 34500931 35739506 35845815 35847048 3541718 35832128 7904029 34533093 33178033 3418878 30433863 33877790 35937397 35913594 31019584 30989550 2974980 35937394 30594120 3897297 30680605 33375495 1480090 33062145 31668318 33077441 32629487 32685400
513760151,심장을 뜨겁게! 스포츠 직관 필수 ROCK, #록 #월드컵 #카타르 #축구 #운동 #FIFA #손흥민 #조규성 #드라이브 #스포츠 ,142,35392210 3796175 34801237 35254953 34682549 33413060 33257872 35225781 33748879 32005607 33520203 34025368 35328544 33391659 106869710 34961548 32462793 34761844 33828594 32907216
509642135,운동할때 들으면 무한반복 하게되는 파워풀한 락 플레이리스트, #운동음악 #락 #powerful #락플레이리스트 ,14,8145599 324136 650383 520097 1199280 2998419 32685707 1721587 1809470 32548707 4004219 8015186 708064 1485508 30029351 3433697 4026484 32885536 4087072
493077675,티끌 없는 마음의 영원한 햇살, #밴드 #인디 #인디밴드 #Rock #락 ,59,35964302 19559571 36393055 36209348 36394233 36394234 36394235 36394243 36386446 36386455 36386441 31641140 4866851 35534651 31217622 3372651 33504490 36081066 36081067 36081072 31565669 406488 4866023 4866024 4866025 4866029 4866030 4866031 4866032 30117192 1423742 1423743 1423687 1423688 1423689 4866856 31408638 35637513 35552939 30561151 32651227 32097689 35709157 31759089 8107618 35710881 32555519 33842536 32650346 35013600
101632279,그리운 워리어... 프로레슬링 테마음악, #락 ,223,1216303 1460322 3014648 1564545 3760 3743320 1592949 332993 979197 2342453 328262 979198 979196 515781 515766 515771 451984 3755554 515772 515773 515776 1216302 1055099 1216304 3841505 2741480 849212 2321148 851154 934000 333546 1216305 1216306 1106071 429260 1785355 1130855 1106075 825368 1121241 3841504 1106080 330744 803408 800882
508607056,요즘 말 많은 장르? 락+힙합 노래 모음, #락 #힙합 #기타 ,28,36417482 36417476 35371772 34248414 31736992 33325229 34100769 31803991 34371481 34875621 34171054 32493944 32438896 31446155 32557963 31966804 33666177 34451899 33017816 33420968 32509043 33475829 33955730 33395645 33116920 32506651 34599241 34407071 33388144 32422482 34215819 34215820 34298496 32939024 32790874 34521602 33333802 32617101
461148248,여름밤에 녹아드는 기분좋은 빈티지 감성, #여름밤 #Chill #몽롱한 #기분좋은 #빈티지 #힙스터 #나른한 #멜랑콜리 #팝 #락 ,6694,31859202 8064690 31872624 33049474 31926720 31933345 31887414 32145418 31955061 30576502 17315513 32732549 17230323 31813025 31831444 32623297 31868905 31768242 31776372 8186297 30047799 31189473 20422737 31603428 31879482 31871020 31879363 30342480 31614790 31789341 8083236 9622638 31875720 31785227 31649864 17467490
457826262,"달리고 싶은 오늘, 더 강력한 스래시 메탈", #록 #헤비메탈 #1990년대 #메탈 #스래시메탈 #달리는 #질주하는 #시원한 ,31,393871 629415 30915510 2901604 1619868 626919 710549 389319 23668562 1616454 30061456 2759096 32949067 26684538 107485940 797785 4897230 12139104 4642249 11649831
477618013,편집샵 매장에서 이런 노래 나왔으면 좋겠어 :: current mood, #세련된 #트렌디 #편집샵 #매장음악 #Pop #일렉 #신나는 #볼륨업 ,585,5404662 36286997 36080733 36041355 36033645 35962543 35964061 30102860 8025993 8133369 35250186 35709510 35726423 35703951 35680846 33952030 35614447 35505576 34152802 32186106 35366182 35361663 5690084 35326721 35319117 35319454 35235071 35216403 35202271 31291811 35151968 35018231 34976323 33619078 34891866 34754373 34764475 34762351 30866280 30307179 21499050 34582327 34586630 34586489 34586460 34562635 34573768 34550173 33889588 107452683
519416536,"둠칫둠칫 Vibe: 간식처럼 가볍게 즐기기 좋은, 신나는 POP", #기분전환 #신나는 #둠칫둠칫 #드라이브 #산책 #흥 #내적댄스 #기분업 #트렌디 #팝 ,741,35843975 35839353 35700940 35217595 36237755 34555821 35872193 35505711 32995879 35976444 36239766 35437092 36165447 34356525 36378070 36323980 34271743 36191637 35247439 34303373 35566324 35822593 36256183 31759422 35360514 35762289 35499543 35325754 35640542 35560131 36201977 35519738 35374408 35703478 34288849 35304162 35518569 35496115 35786145 35564764 35413689 34725202 35507409 35299346 35397398 35400383 33529153 31194233 35521132
497944117,FLEX✦ 트렌디한 매장에서 흘러나오는 감각적인 ᴘᴏᴘ vol.1, #트렌디 #힙한 #Pop #쇼핑 #편집샵 #감각적인 #출퇴근 #주말 #매장 ,1151,31627631 31153914 32793011 31867186 33481746 32806784 32633301 33013123 32124678 30294225 33623210 31764666 31001635 33048422 5672767 32142707 32004450 31719317 32630693 31089306 30896198 33398835 32413207 31994579 31929321 33067286 31788110 30399104 30408540 32505090 31318968 33850875 31965087 32714490 106846081 30423143 32491818 32962945 32420900 31820184 31759424 31170135 31960893 31341521 33766462
450629235,빌보드 Hot 50 Singles (5월 27일자), #빌보드 #Pop #빌보드Hot50 #팝 #드라이브 #기분전환 #트렌디 #명곡 ,34195,36239697 36439520 36038435 36035762 36316638 35555215 35891609 36150760 36301777 35749758 36215556 36408669 36099890 36074665 35286513 36291497 36353177 36206259 35119254 34948583 34836243 36367639 35536360 35872193 36239720 36309947 35564557 35616969 35911197 35886158 35041320 35749766 36286694 35651260 108015970 35520071 36378046 36291121 35802398 35858703 35730911 36129296 35802393 30537457 35509040 36198444 35891601 34943357 36363414 35496783
524735915,요즘 핫한 성수동 핫플 편집샵 플리, #편집샵 #성수동 #일렉팝 #일렉힙합 #트렌디 #유니크 #핫플 #팝 #쇼핑 #적당히신나는 ,43,35363201 109112190 36463839 35495703 35271845 8169755 34603303 34702622 34746453 36139994 36436805 33554435 35393672 35910594 36119353 32571631 31127141 21626193 32020675 35495705 34967611 33442796 109568175 36205727 33466439 35271842 35033905 35223885 33308780 34989455 33693461 35223889 30573003 35910592 35905732 32249583 31133790 35400267 35375525 34640567 35652675 36417988 35245136 31488916
521207419,Mnet 보이즈 플래닛(BOYS PLANET)에 나온 노래들 ̊₊ ･, #오디션프로그램 #보이즈플래닛 #엠넷 #남자아이돌 #기분전환 #청춘 #트렌디 #신나는 #kpop #하이틴 ,383,36381766 36381767 36381768 36344974 36344975 36344972 36344976 36344973 35595137 33032093 7953786 4579468 4064020 34298499 32646938 34883833 32057802 31570736 34754292 35992766 33456218 5721440 30568337 32924336 4824733 31717822 8252573 34769205 31297364 35454425 35640077 1992252 431618 30859584 35433949 31917677 33523851 34757775 32825454 32364508 1875215 31767165 5661710 33529270 30602529 31643709 32908826 32893782 33097143 32982931
519754601,"위스키는 홀짝, 내 고막은 할짝 ₍⁽ˊ ﹃ ˋ⁾₎◞❢", #혼술 #불금 #분위기 #저녁 #편집숍 #펍 #감각적인 #힙한 #무드 #트렌디 ,303,33898360 36220168 33733638 34851291 34279268 36087826 31643322 35214940 107421111 36002128 35835820 35261549 35931006 34865060 32544013 32926201 33376815 34047197 35958105 32155980 34878358 35948411 106459930 32784095 33394468 35915749 36206287 35718251 35782305 33080612 32440856 34504718 33623126 34262866 33261532 33810717 36017451 31638440 33240967 107421121 35370620 36464560 34077139 34841757 32637051
477262625,나만의 꾸안꾸 스타일링을 완성 시켜 줄 세련된 플레이리스트, #기분전환 #신나는 #편집숍 #매장음악 #트렌디 #감각적인 #스타일리시한 #드라이브 #분위기 #초여름 ,376,32563476 33734688 32593487 32579493 33363714 32579696 32645139 32401739 32585305 33399127 32549410 32531070 32576205 32446311 32606340 32156001 32601791 32576840 31379415 32549809 32551123 31556938 32534008 32546461 32576748 33398415 32458887 32375712 32766900
457506147,핫트랙 국내 랩힙합, #랩힙합핫트랙 #장르핫트랙 #핫트랙 #인기 #명곡 #가요 #국내 #랩힙합 #스웩 #트렌디 ,1535,36472846 36391235 36417475 36466279 35640077 36470987 35542908 35595136 35223429 30244931 34875621 36417476 3853980 35937396 35685439 36417483 2314377 31244486 2979494 36469979 36241824 34100776 35299693 36466280 30613202 31295312 32698101 33359725 7911687 32224272 35888871 3170749 36466277 32790874 3726617 36464129 32479576 35008528 32961285 36466281 34754299 1698598 36466278 3853977 33448767 35888868 4681146 2312253 32438894 31131273
418896220,"히트 예감, 이 주의 떠오르는 팝! [5월 4주차]", #히트예감 #팝 #신곡 #차트 #트렌디 #기분전환 #드라이브 #일상 #외출 ,6636,36462227 36457560 36452742 36462950 36435707 36434172 36396325 36455184 36403579 36402817 36388483 36383542 36435706 36441863 36433907 36403391 36367639 36402804 36369739 36395047 36384650 35535827 35663578 36388232 36365666 36359244 36215556 36307434 36367656 36383449 36358184 36345251 36365791 36349050 36306775 36353177 36345255 36350589 36350574 36350500 36330433 36350543 36326761 36326881 36327609 36326865 36323739 36309441 36295209 36294077
524918806,[Ditto] 매장에서 듣는 적당한 비트의 힙한 팝!!, #쇼핑 #매장 #팝 #구르브 #트렌디 #분위기있는 #감각 ,12,32530154 32528857 34263626 33829449 34855568 34513232 15869632 33242999 34746780 33339631 31987282 35959875 36362918 34095124 36362921 36168474 32771382 32988044 32427749 32778577
457536863,해외일렉 TOP100, #일렉탑백 #일렉 #장르탑백 #탑백 #인기 #명곡 #해외일렉 #해외 #트렌디 #편집샵 ,1065,34929349 8287788 30477713 8016327 5484740 5382981 31680819 30271730 8268343 30694768 30982787 30272722 30305179 30128349 8161774 7870390 31337978 32939091 31092393 30635243 8301256 32411072 35126428 32832472 33254997 8279427 30203259 35800214 8172221 3531408 33413581 5599850 32322098 36405950 31600265 31533430 30855818 4245643 32567403 33469834 33313776 34805932 31006534 31764407 30910326 36307102 34741579 30279138 8188291
520364695,"앗, KPOP 플리 안틀었다! 샤워할 때 틀어놓는 케이팝playlist", #kpop #아이돌 #샤워 #트렌디 #청량 #기분전환 #신나는 ,103,36430773 36430774 36416114 36416116 36411342 36391317 36391235 36391236 36381766 36381767 36381768 36374470 36356993 36351620 36344975 36344972 36344973 36344974 36344976 36331121 36318125 36269721 36266614 36263564 36246285 36215054 36206259 36137552 36182838 35992766 36110996 36079883 36078777 36105548 36105549 36090801 35454426 35985167 35729104 35009233 35868657 31998495 34436674 35238220 34494149 35993850 34270805 34677112 35643842 34847379
502268707,요즘 인싸가 듣는 릴스 노래, #인스타 #릴스 #트랜디 #인싸 #그루브 #10대 #챌린지 #감각적이고 #기분전환 ,195,31031312 36206260 36406020 36359275 36331121 36269721 1542772 36122858 31857856 331330 521113 30402189 8082929 36145380 4431668 36224985 35226683 33652963 35741314 34569894 34601829 35866497 31749272 35548766 36074666 36256178 30683886 35566240 1268261 36033450 31724618 36053297 35848083 36015623 33989729 34768230 3410687 7936942 5382981 36120260 35535827 701552 266921 9189188 2855275 33021734 35018245
443400944,자신감 수직상승하는 팝 플레이리스트, #기분전환 #당당한 #자신감 #월요병 #출근길 #신나는 #트렌디 #드라이브 #매장음악 #Pop ,4339,36194681 36239763 35316159 34860242 34596792 35225781 35215215 33570933 34554398 35630605 35826600 35736956 35364438 36239781 33817264 33718248 35663578 33481746 3699046 31535725 32420900 33568332 33637224 34530991 35697693 32867702 33515012 32454045 33464146 32192978 32159965 30021637 30760060 31864749 32786655 35473641 32132949 32993141 32489491 32962528 34183068 35327795 31947692 35499543 31945916 32344774 32616672 32533275
490597713,좋아요 500개 미만의 한 번쯤 들어줬으면! 하는 POP (장르불문), #취향저격 #장르불문 #팝 #Pop #추천 #트렌디 #기분전환 #좋아요500개미만 ,395,36434171 36434173 36434174 34377485 34658131 36378072 36457465 36457557 36426747 36368788 36448462 36445373 36443599 32712559 35939120 35939119 36437893 36434035 36439252 36432142 36426877 36441412 36438022 36437555 36363856 36409246 35589534 36428426 36425212 36237959 36420695 36421515 36425693 36425605 36418176 36423983 36417839 36418976 36409379 36396318 33862009 36418527 36205927 36205923 36408583 36387025 35286513 36378109 36315463 36405726
456259077,분위기에 취한다~ 루프탑 R&B Groove, #루프탑 #그루브 #파티 #느낌있는 #트렌디 #감각적인 #국내알앤비 #어반 ,1313,36391374 36361130 36374472 36406044 36368368 35625285 35457484 34935274 35687427 34149197 33588554 36303740 35100534 35488211 35245135 32906227 36395190 36330700 35382449 35249849
524736645,Chill Driveㅣ플리 선곡 기가 막히고 낭만 드라이브 할 때 필수, #팝 #드라이브 #도입부 #트렌디 #기분전환 #둠칫둠칫 ,7,33368204 34309183 32708317 32249218 33049834 33824788 31864765 31275483 32460061 33410903 32523041 34642798 32918760 32983962 35254234 33551350 32491899 31983356 31949925 34858926 32026029 32087399 32512040 32562390 33106823 32926216 32800364 34296288 33403668 33357447 33546786 35527867 33666790 31030738 35388621 35643105
